crop_path,class_id,image_id,x,y,z,R1,R2,R3,R4,R5,R6,R7,R8,R9
Phase3_RGB_Crops/cls01_img0914_det0.png,01,0914,0.00058071904,-0.08260953586,0.6807986054,0.0536252,-0.97537702,-0.213925,-0.962547,0.00652554,-0.27103701,0.26575899,0.220448,-0.93849599
Phase3_RGB_Crops/cls11_img0739_det0.png,11,0739,0.05403198199,-0.07627449373,0.74826204436,-0.0737644,-0.993038,0.0918428,-0.996095,0.0688842,-0.0552226,0.0485116,-0.0955576,-0.994241
Phase3_RGB_Crops/cls01_img0221_det0.png,01,0221,0.0034105092400000003,-0.03990063309,0.73614914231,0.59987402,0.62459397,-0.50003397,-0.00375956,-0.62276101,-0.78240299,-0.80008602,0.471223,-0.37123001
Phase3_RGB_Crops/cls10_img0335_det0.png,10,0335,0.06265860665,-0.04182359014,0.9565455229100001,-0.76482803,0.64420199,0.00649321,0.38838199,0.4691,-0.79316097,-0.51400203,-0.60411,-0.60897702
Phase3_RGB_Crops/cls11_img1071_det0.png,11,1071,0.032229751540000004,-0.01555369328,0.9967525722,0.34468099,0.93315703,-0.102042,0.62537599,-0.309333,-0.71639198,-0.70007199,0.183112,-0.69019502
Phase3_RGB_Crops/cls02_img0384_det0.png,02,0384,-0.20498359744,0.07429163986000001,0.68271431489,-0.44536115,0.80148561,-0.39915936,0.86419354,0.2681299,-0.42583497,-0.23426955,-0.53458625,-0.8120293
Phase3_RGB_Crops/cls10_img0497_det0.png,10,0497,0.06695225963,-0.02304004942,0.71178689784,0.97577101,0.124967,0.179593,0.199386,-0.845864,-0.49473101,0.0900865,0.51855302,-0.85028702
Phase3_RGB_Crops/cls09_img0628_det0.png,09,0628,-0.03820594873,-0.053137115129999996,0.8112978445500001,0.39164999,-0.86631501,0.310013,-0.29852799,-0.43834201,-0.84778398,0.87033999,0.23948599,-0.430296
Phase3_RGB_Crops/cls04_img0123_det0.png,04,0123,-0.021830310359999997,-0.1206414121,1.00354254881,0.19737101,0.97469097,0.104989,0.77481902,-0.0894878,-0.62581801,-0.60058302,0.20486601,-0.77287102
Phase3_RGB_Crops/cls04_img0688_det0.png,04,0688,0.02978048029,-0.0789708809,0.69443432418,-0.0215784,-0.99931699,-0.0299866,-0.96291602,0.028842,-0.26825699,0.268938,0.023086,-0.96288103
Phase3_RGB_Crops/cls09_img1165_det0.png,09,1165,0.05643993992,-0.09236280789,0.81426993795,0.320912,0.93820101,0.12958901,0.51306099,-0.0571968,-0.85644501,-0.79610598,0.34132999,-0.49970901
Phase3_RGB_Crops/cls08_img0670_det0.png,08,0670,-0.01556302035,-0.00763829415,0.8950258920799999,-0.82054001,-0.567702,0.0665445,-0.40642899,0.497619,-0.76628399,0.401907,-0.65581203,-0.63904703
Phase3_RGB_Crops/cls06_img0860_det0.png,06,0860,-0.03111753972,-0.062351512649999996,0.78989238474,-0.65072697,-0.75792199,-0.0459214,-0.657148,0.59244001,-0.46601701,0.38040999,-0.273072,-0.88358402
Phase3_RGB_Crops/cls09_img0619_det0.png,09,0619,0.0038660135499999997,-0.00176360289,0.81970447781,-0.346609,-0.93214703,0.104707,-0.460298,0.0717618,-0.88485903,0.81730503,-0.35489699,-0.45393899
Phase3_RGB_Crops/cls06_img0719_det0.png,06,0719,-0.00367747254,-0.05749506603,1.00553450157,-0.234405,-0.97148198,-0.0357457,-0.91437101,0.232814,-0.33124599,0.33012199,-0.0449611,-0.94286698
Phase3_RGB_Crops/cls06_img0130_det0.png,06,0130,0.03428043887,-0.13975767078999998,1.00240839562,0.10046,0.87692797,-0.47000599,0.74918598,-0.37752199,-0.54424,-0.654697,-0.29744801,-0.69490802
Phase3_RGB_Crops/cls11_img0313_det0.png,11,0313,-0.0215905265,-0.10067224235000001,0.7059806670100001,0.939753,-0.34153801,-0.0147038,-0.193602,-0.496268,-0.84630799,0.28174999,0.79816699,-0.53249103
Phase3_RGB_Crops/cls11_img0625_det0.png,11,0625,-0.02851670958,-0.15756051593,0.87802959379,-0.18475001,-0.97609901,0.114447,-0.78472,0.076404,-0.61512297,0.59167701,-0.203453,-0.78008002
Phase3_RGB_Crops/cls06_img0608_det0.png,06,0608,-0.05529263826,-0.0628659206,0.71260269117,0.98701602,-0.148313,-0.0616692,-0.137474,-0.58146101,-0.801875,0.0830699,0.799941,-0.59430099
Phase3_RGB_Crops/cls06_img0477_det0.png,06,0477,-0.03724798517,-0.03018485412,1.00514179811,0.99321097,0.116229,-0.00485749,0.105331,-0.91623503,-0.38654599,-0.0493785,0.38341001,-0.92225701
Phase3_RGB_Crops/cls02_img0130_det0.png,02,0130,0.20636296820000002,0.0096579761,0.84345869725,0.73095995,0.62145083,-0.28230034,0.27063616,-0.64361677,-0.71606149,-0.62659732,0.44697576,-0.63857117
Phase3_RGB_Crops/cls12_img1220_det0.png,12,1220,-0.07496268619,-0.09476349921,0.69939181317,0.96696901,0.219486,0.129602,0.24582,-0.66855502,-0.701859,-0.0674023,0.71053499,-0.70042598
Phase3_RGB_Crops/cls10_img0022_det0.png,10,0022,-0.0014877690699999998,-0.08269152414,0.7172670222699999,-0.0889858,0.94694102,-0.308842,0.83193398,-0.0998388,-0.54581797,-0.54769301,-0.305507,-0.77890903
Phase3_RGB_Crops/cls11_img0815_det0.png,11,0815,0.12888905249000002,-0.055642984140000004,1.01895377407,-0.67933202,0.730317,-0.0717319,0.69087899,0.60355502,-0.39800501,-0.247375,-0.31993499,-0.91457498
Phase3_RGB_Crops/cls01_img0908_det0.png,01,0908,-0.01848795617,-0.05795761526,0.70834508515,-0.90915298,-0.41408101,0.0444756,-0.36808401,0.74898601,-0.55093902,0.194822,-0.51725799,-0.83336002
Phase3_RGB_Crops/cls02_img1135_det0.png,02,1135,0.12596197786000002,0.00900308519,0.87546798499,-0.08628082,0.97118082,0.2222267,0.25053407,0.23704167,-0.93865217,-0.9642649,-0.02530957,-0.26376358
Phase3_RGB_Crops/cls02_img0915_det0.png,02,0915,-0.28016931454,0.14980992599999998,0.6035467102600001,-0.68036105,0.73288211,-0.00858328,0.61068499,0.56037859,-0.55957011,-0.40527274,-0.38593751,-0.82878202
Phase3_RGB_Crops/cls06_img0489_det0.png,06,0489,-0.00691979417,-0.04928297824,0.94032433707,0.93242902,0.200431,-0.30067101,-0.16602799,-0.501414,-0.84912801,-0.320952,0.841672,-0.43425599
Phase3_RGB_Crops/cls08_img0937_det0.png,08,0937,-0.12778646448,-0.10355827096999999,0.67345063862,-0.76523203,0.47449201,-0.43505999,0.62461501,0.38369399,-0.68017298,-0.155807,-0.79223502,-0.58999002
Phase3_RGB_Crops/cls05_img1081_det0.png,05,1081,-0.18937452454,0.06880336801,1.0116911662799999,-0.93340498,0.348187,0.0867188,-0.0452006,0.12565599,-0.99104398,-0.35596499,-0.92896497,-0.10155
Phase3_RGB_Crops/cls10_img0056_det0.png,10,0056,-0.00200657923,-0.08180851936000001,0.69572409022,0.0704507,0.997293,-0.0210662,0.85948098,-0.0714071,-0.50615603,-0.50629002,0.017553,-0.862185
Phase3_RGB_Crops/cls02_img1163_det0.png,02,1163,0.09145882473,-0.015460761310000001,0.7103063250599999,-0.6401914,0.71587882,-0.27873619,0.46814204,0.07585406,-0.88040378,-0.60911089,-0.69410621,-0.38369116
Phase3_RGB_Crops/cls12_img0276_det0.png,12,0276,-0.028896703,0.16215462912,1.00608403991,0.452503,-0.87044698,-0.193812,-0.218169,0.102673,-0.97049499,0.86466402,0.48143601,-0.143445
Phase3_RGB_Crops/cls08_img1075_det0.png,08,1075,-0.054830048900000004,-0.12561968632,0.9188847472,0.49175999,0.858446,-0.145751,0.38350201,-0.363812,-0.84886199,-0.78172803,0.361541,-0.50812399
Phase3_RGB_Crops/cls04_img0918_det0.png,04,0918,0.15191121983,-0.10860220144,0.7254106275200001,-0.342044,-0.90038598,0.26890701,-0.56239998,-0.0331037,-0.82620198,0.75280201,-0.43383101,-0.49505401
Phase3_RGB_Crops/cls10_img1011_det0.png,10,1011,-0.06346262945,-0.00941363902,0.77268778919,-0.597853,-0.78991598,0.136397,-0.54949802,0.279964,-0.78719199,0.58363003,-0.54557502,-0.60143501
Phase3_RGB_Crops/cls06_img1121_det0.png,06,1121,-0.06961975695,-0.07787390679,0.7936865646700001,-0.983163,0.0751978,-0.166541,0.17574801,0.63866901,-0.74914199,0.0500309,-0.76579797,-0.641132
Phase3_RGB_Crops/cls09_img0720_det0.png,09,0720,-0.026849517030000002,-0.03310623895,0.6991429084699999,-0.489317,-0.87186497,-0.0205041,-0.77602601,0.44601601,-0.44592899,0.397935,-0.202289,-0.89483398
Phase3_RGB_Crops/cls11_img0960_det0.png,11,0960,-0.0016644647400000001,-0.06771505589,0.9171332601300001,-0.93804097,-0.27229601,0.214322,-0.30173001,0.33767799,-0.89159,0.170405,-0.90101498,-0.39891601
Phase3_RGB_Crops/cls13_img0578_det0.png,13,0578,-0.04316834859,-0.17711032613,0.92666405259,-0.77354997,-0.62400699,0.110611,-0.490518,0.47903499,-0.72795498,0.401263,-0.61736602,-0.67664403
Phase3_RGB_Crops/cls01_img0658_det0.png,01,0658,-0.04784750367,-0.04380637168,0.69287431814,0.94375402,-0.29145801,-0.15614399,-0.22544999,-0.22177801,-0.94867599,0.24187,0.93052,-0.275013
Phase3_RGB_Crops/cls10_img0136_det0.png,10,0136,0.10138939756000001,0.01971357604,1.06042260121,0.43155801,0.89464498,-0.11562,0.85654902,-0.446601,-0.25859299,-0.282985,0.0125638,-0.95904201
Phase3_RGB_Crops/cls13_img0707_det0.png,13,0707,-0.020181366,-0.10661880045,0.98686928697,0.252258,0.95810902,0.13562401,0.93617702,-0.206181,-0.28471401,-0.24482401,0.198789,-0.94897002
Phase3_RGB_Crops/cls06_img1070_det0.png,06,1070,0.011583412960000001,-0.05618632891,0.94413697728,-0.87859499,0.43478599,-0.197565,0.302522,0.186598,-0.934699,-0.36952901,-0.88098902,-0.29547599
Phase3_RGB_Crops/cls01_img0198_det0.png,01,0198,-0.05250425267,-0.03779611844,0.8005398946300001,0.63252002,0.77370602,0.0360155,0.35821301,-0.25098601,-0.89927202,-0.68673301,0.58170903,-0.43590501
Phase3_RGB_Crops/cls09_img0181_det0.png,09,0181,-0.0123372568,-0.06396104751,0.83522984261,0.83301902,0.33652201,0.439127,0.539029,-0.314906,-0.781205,-0.124609,0.88746101,-0.44371799
Phase3_RGB_Crops/cls06_img0070_det0.png,06,0070,-0.12260497104,-0.04947015995,1.03840501036,-0.44397801,0.89003903,-0.103506,0.84613597,0.378434,-0.37528801,-0.29485101,-0.25420001,-0.92111099
Phase3_RGB_Crops/cls13_img0325_det0.png,13,0325,0.26586808848,-0.04087495232,1.01542686714,-0.96915501,0.13033301,-0.209171,0.228828,0.79106402,-0.56732303,0.0915262,-0.59768802,-0.79648697
Phase3_RGB_Crops/cls12_img0118_det0.png,12,0118,0.00168520792,-0.07324657245999999,0.71604812609,0.58192199,-0.810579,-0.0657851,-0.661511,-0.42474401,-0.61805803,0.47304299,0.40317899,-0.78337502
Phase3_RGB_Crops/cls01_img0380_det0.png,01,0380,-0.05415747365,0.14874444635,1.04193336724,0.93044198,-0.0188181,0.36595699,0.198642,-0.81331199,-0.54686803,0.307928,0.581523,-0.75300097
Phase3_RGB_Crops/cls01_img0875_det0.png,01,0875,-0.05143141408,-0.13531027207,0.7099622206499999,-0.41033199,-0.90463501,-0.115165,-0.396804,0.29082,-0.87061501,0.82108098,-0.31154299,-0.47829601
Phase3_RGB_Crops/cls12_img1103_det0.png,12,1103,-0.05937357373,-0.15858202309,0.9933600056,0.98449802,0.162708,0.0654965,0.14499401,-0.54485899,-0.82589698,-0.0986937,0.82258999,-0.560004
Phase3_RGB_Crops/cls02_img0747_det0.png,02,0747,0.10997811704,0.05049562405000001,0.8667689819900001,0.51305599,0.84122406,0.1724231,0.63160724,-0.23348629,-0.73966809,-0.58190609,0.48819069,-0.65088809
Phase3_RGB_Crops/cls11_img0822_det0.png,11,0822,0.0965986749,-0.06703332945,0.96849828293,-0.79306602,0.60301799,-0.0861103,0.60219097,0.754866,-0.25988999,-0.0917168,-0.257965,-0.96179098
Phase3_RGB_Crops/cls13_img0212_det0.png,13,0212,-0.0215729043,-0.028890678950000002,0.7649705992,-0.86996597,-0.49281701,-0.0170477,-0.47723201,0.850151,-0.22247,0.12413,-0.185406,-0.97479099
Phase3_RGB_Crops/cls02_img1040_det0.png,02,1040,-0.12404775273,0.07684995544,0.89850967483,0.07131915,0.98895898,-0.12999575,0.27066807,-0.14462621,-0.95176205,-0.96004182,0.03268957,-0.2779908
Phase3_RGB_Crops/cls08_img0598_det0.png,08,0598,-0.0041571134,-0.11437287607999999,0.67714783486,0.42440799,-0.88952798,0.169166,-0.45157099,-0.36986601,-0.81196201,0.784832,0.268213,-0.55865902
Phase3_RGB_Crops/cls01_img0627_det0.png,01,0627,0.09073405317,0.14995611715,0.92073949366,0.96989,-0.24284101,0.0184904,-0.00339578,-0.0893995,-0.99598998,0.24352001,0.96593797,-0.0875323
Phase3_RGB_Crops/cls01_img0276_det0.png,01,0276,-0.041582288849999996,-0.048978492719999996,0.71157509678,0.359056,0.91101599,-0.20280001,0.70076901,-0.40666899,-0.58612502,-0.61644202,0.0683354,-0.78442901
Phase3_RGB_Crops/cls09_img0384_det0.png,09,0384,-0.08524956159,-0.12605353535,0.72321880573,0.72172302,-0.60120499,-0.34302899,-0.53902501,-0.177256,-0.82342702,0.43424401,0.77918702,-0.451994
Phase3_RGB_Crops/cls13_img0950_det0.png,13,0950,0.15675278177000002,-0.01360272049,0.94770901446,0.96446902,0.24883901,-0.0887655,0.109794,-0.68310601,-0.72201902,-0.24030299,0.68661898,-0.68615502
Phase3_RGB_Crops/cls12_img1153_det0.png,12,1153,-0.14904117641,0.18398029578,1.04459566713,0.83507401,0.54826498,-0.0453477,0.012999,-0.102071,-0.99469203,-0.54998398,0.83005202,-0.0923639
Phase3_RGB_Crops/cls01_img1196_det0.png,01,1196,0.007621134119999999,-0.06740261049999999,0.65882733395,-0.99351603,0.0786437,-0.0821035,0.110334,0.84115303,-0.52942199,0.0274259,-0.53504801,-0.84437603
Phase3_RGB_Crops/cls01_img0249_det0.png,01,0249,-0.10931459012,-0.008678013549999999,0.9621099189300001,0.631845,0.77273297,-0.0604589,0.14395501,-0.193637,-0.97045398,-0.76160902,0.60447401,-0.233587
Phase3_RGB_Crops/cls02_img0072_det0.png,02,0072,0.10677569912,0.0093226458,1.2105725403199998,0.83233807,0.21366915,-0.51168907,-0.43551342,-0.31942735,-0.84176367,-0.34326025,0.92336323,-0.1728012
Phase3_RGB_Crops/cls11_img0285_det0.png,11,0285,-0.06912195726999999,-0.13832946383,0.81133970274,0.56290698,0.82577401,-0.0351051,0.33300701,-0.265466,-0.90478402,-0.75646597,0.497619,-0.424422
Phase3_RGB_Crops/cls12_img0083_det0.png,12,0083,0.05555698504,-0.033062949109999996,0.70033309815,-0.0150305,-0.99688798,-0.0773805,-0.759381,0.0617263,-0.64771199,0.650473,0.0490258,-0.75794601
Phase3_RGB_Crops/cls11_img0768_det0.png,11,0768,0.007789196910000001,0.04171650584,0.98136832725,-0.98856598,-0.124861,0.0845399,-0.15045001,0.85431403,-0.49750599,-0.0101046,-0.50453597,-0.86333102
Phase3_RGB_Crops/cls13_img0078_det0.png,13,0078,0.14778755799999999,0.03209612614,1.00516534447,-0.402935,-0.909787,-0.0996511,-0.64970201,0.361022,-0.66899198,0.64461702,-0.204817,-0.73655897
Phase3_RGB_Crops/cls04_img0525_det0.png,04,0525,0.00238174265,-0.07550044998,0.6901637163300001,0.97040403,0.22481699,-0.0881699,0.0530424,-0.55462599,-0.83040702,-0.23559099,0.80115402,-0.55013603
Phase3_RGB_Crops/cls01_img1228_det0.png,01,1228,-0.05822602426,-0.050085887419999996,0.70146151,-0.88673502,0.46160999,-0.0248292,0.22456799,0.38319501,-0.89595199,-0.40406701,-0.80004799,-0.44345501
Phase3_RGB_Crops/cls01_img1002_det0.png,01,1002,0.24992722266,0.05192199133,1.0259057389100001,-0.82446599,-0.359115,-0.43736899,0.23856799,0.48027,-0.84405297,0.51316798,-0.80023599,-0.31029299
Phase3_RGB_Crops/cls06_img0428_det0.png,06,0428,0.06273464815,-0.09866599792,0.64820501272,0.124997,0.99193799,-0.0208616,0.99193001,-0.124491,0.0240102,0.0212195,-0.0236945,-0.99949402
Phase3_RGB_Crops/cls12_img0135_det0.png,12,0135,-0.10818255064,0.02025754892,1.00484722911,0.51802498,-0.84943998,-0.100509,-0.81555098,-0.45505899,-0.35748801,0.257927,0.267158,-0.92849398
Phase3_RGB_Crops/cls09_img1198_det0.png,09,1198,-0.12346887216,-0.09554810224,0.79187251324,0.0838522,0.96909702,-0.23199099,0.54123902,-0.239769,-0.80596,-0.83667803,-0.0579808,-0.54461801
Phase3_RGB_Crops/cls04_img0233_det0.png,04,0233,0.0394493594,-0.05108651660999999,0.91691881316,0.25244701,0.95969403,-0.12352,0.284935,-0.19572499,-0.93835199,-0.924707,0.201689,-0.32286099
Phase3_RGB_Crops/cls01_img1197_det0.png,01,1197,-0.08693747202,-0.04296696113,0.6737481186400001,-0.97217101,-0.233376,-0.020497,-0.196134,0.85862702,-0.47359401,0.128125,-0.45639399,-0.88050503
Phase3_RGB_Crops/cls11_img0075_det0.png,11,0075,0.12332272646,-0.09031434969,0.98341173395,0.96486598,-0.25527099,-0.0622046,-0.25222099,-0.83357799,-0.49146,0.0736032,0.48988199,-0.86867601
Phase3_RGB_Crops/cls04_img1050_det0.png,04,1050,0.14067477499,-0.0400623796,1.03520672196,-0.97991699,0.19351199,0.0481295,0.14381599,0.85303199,-0.50164998,-0.13813099,-0.484653,-0.86373103
Phase3_RGB_Crops/cls04_img0755_det0.png,04,0755,0.14876395417000002,0.07262621833999999,0.90648835333,-0.74757499,-0.66397899,0.0162579,-0.60630202,0.672234,-0.424853,0.271164,-0.32746699,-0.90511602
Phase3_RGB_Crops/cls10_img1142_det0.png,10,1142,0.00362421432,-0.10518329483,0.7419029073000001,-0.96246099,-0.0779505,0.25998399,-0.259819,0.54163498,-0.79945302,-0.0784989,-0.83699203,-0.541556
Phase3_RGB_Crops/cls01_img0573_det0.png,01,0573,0.00281938268,-0.032518471480000005,0.69767727884,0.98524898,-0.124907,-0.116976,-0.14858,-0.96352398,-0.222589,-0.0849063,0.23668601,-0.96786898
Phase3_RGB_Crops/cls10_img1147_det0.png,10,1147,0.18020879927,0.10166262716999999,1.0571883576699999,-0.95650297,-0.283544,-0.0685946,0.0222425,0.16356701,-0.98628098,0.290874,-0.94490701,-0.15014599
Phase3_RGB_Crops/cls05_img0404_det0.png,05,0404,0.06163736811,-0.052594925109999996,0.6520725091499999,0.91230601,-0.3725,-0.170121,-0.40821099,-0.79418999,-0.45014,0.032569,0.480111,-0.87660301
Phase3_RGB_Crops/cls05_img0904_det0.png,05,0904,-0.09386306638000001,0.07007317631,0.88205920388,-0.0302642,-0.85407197,-0.51927298,-0.52823001,0.45470601,-0.71708798,0.84856099,0.25259399,-0.464908
Phase3_RGB_Crops/cls05_img0291_det0.png,05,0291,-0.022609579419999998,0.06424269251,0.8072216010900001,0.84220499,-0.53853202,-0.0259551,-0.536183,-0.83153898,-0.145087,0.0565512,0.13610999,-0.98907799
Phase3_RGB_Crops/cls01_img0978_det0.png,01,0978,-0.02560129287,0.05399225319,1.03459595452,-0.79958898,-0.58695799,0.127033,-0.54352999,0.617338,-0.56874299,0.25540599,-0.52380699,-0.81264597
Phase3_RGB_Crops/cls04_img0086_det0.png,04,0086,0.13989435344,-0.016284236520000002,1.06143068905,-0.14179,0.98190302,-0.12554701,0.383398,-0.0624558,-0.92146897,-0.91263503,-0.178789,-0.36760399
Phase3_RGB_Crops/cls12_img0495_det0.png,12,0495,0.04838246744,0.012029171140000001,1.00848228178,-0.987306,-0.158693,-0.00654045,-0.15623701,0.97778398,-0.139742,0.0285712,-0.13694599,-0.99016601
Phase3_RGB_Crops/cls02_img0483_det0.png,02,0483,0.22048289773,-0.10623313249,1.1092486610599999,0.34176014,0.91396942,-0.21965759,0.3228042,-0.33362561,-0.88595748,-0.88288095,0.23182255,-0.40895059
Phase3_RGB_Crops/cls13_img0637_det0.png,13,0637,-0.04116634038,-0.15590995498000002,0.67824738715,-0.95261401,-0.299146,0.0551242,-0.26811901,0.74018103,-0.61663997,0.143664,-0.60219997,-0.78531301
Phase3_RGB_Crops/cls09_img0424_det0.png,09,0424,-0.09682282639999999,-0.0490545112,1.0392901728300001,0.142823,-0.98276001,0.11741,-0.93561602,-0.17275199,-0.30786201,0.322837,-0.0658804,-0.94415897
Phase3_RGB_Crops/cls08_img0275_det0.png,08,0275,-0.08698693572999999,-0.0938845436,0.8289220245,0.780141,0.47688699,-0.404917,-0.0807456,-0.56507301,-0.82108003,-0.62036997,0.67325401,-0.40233001
Phase3_RGB_Crops/cls12_img0174_det0.png,12,0174,-0.0308491683,-0.05273991483,0.6695185822199999,-0.068217,-0.93286902,0.35369599,-0.963561,-0.0303036,-0.26576599,0.258643,-0.35893801,-0.89680898
Phase3_RGB_Crops/cls09_img1039_det0.png,09,1039,0.20363804799,0.013295783379999999,1.03943576623,0.12762301,0.97443199,-0.18491501,0.87741601,-0.197851,-0.437031,-0.46244201,-0.106472,-0.88023299
Phase3_RGB_Crops/cls01_img0307_det0.png,01,0307,-0.00917542683,0.0038957868000000003,1.00655852085,0.99611598,0.0877144,-0.0077179,0.0729364,-0.87103403,-0.485778,-0.0493323,0.48332801,-0.87404799
Phase3_RGB_Crops/cls08_img0525_det0.png,08,0525,0.034661635850000004,0.032727604220000005,1.0155049490599999,-0.35752299,-0.86623502,0.34901801,-0.52667397,-0.121606,-0.84132397,0.771227,-0.48461199,-0.412747
Phase3_RGB_Crops/cls08_img1025_det0.png,08,1025,0.00438261751,-0.05826429779,0.65424685624,0.31655699,0.89498001,-0.31432801,0.70036399,-0.444006,-0.558882,-0.63975197,-0.0432261,-0.76736498
Phase3_RGB_Crops/cls11_img1069_det0.png,11,1069,0.01983916404,-0.11630499003,0.63610895922,-0.0643455,0.992405,-0.104842,0.83659899,-0.00362901,-0.547804,-0.54402399,-0.122959,-0.83001101
Phase3_RGB_Crops/cls02_img0571_det0.png,02,0571,0.21473541907000002,0.11022133591,0.82942101285,-0.5947483,0.80187035,-0.06087917,0.30813801,0.15725764,-0.93847535,-0.74283732,-0.57676753,-0.34054076
Phase3_RGB_Crops/cls04_img0962_det0.png,04,0962,-0.0022676410499999997,0.034654315990000004,0.80414851733,0.281454,-0.95828003,0.0498379,-0.55092901,-0.20389999,-0.80926001,0.78565902,0.200312,-0.58533299
Phase3_RGB_Crops/cls13_img1022_det0.png,13,1022,-0.04570879343,-0.051589171559999994,1.02875609867,0.996889,-0.0785838,-0.00604709,-0.0470214,-0.53141302,-0.84580702,0.0632532,0.84346002,-0.53345501
Phase3_RGB_Crops/cls11_img0410_det0.png,11,0410,-0.05509713641,-0.00587183769,0.73804185184,0.52346998,0.85199499,-0.00915389,0.80463803,-0.49785,-0.32358,-0.28024599,0.162019,-0.94615602
Phase3_RGB_Crops/cls05_img0628_det0.png,05,0628,0.01486701163,0.10812210046,0.8958309214,-0.513331,0.81418198,-0.27129099,0.190523,-0.200112,-0.96107,-0.836775,-0.545035,-0.052397
