crop_path,class_id,image_id,x,y,z,R1,R2,R3,R4,R5,R6,R7,R8,R9
RGB_Crops/cls01_img0914_det0.png,01,0914,0.00058071904,-0.08260953586,0.6807986054,0.0536252,-0.97537702,-0.213925,-0.962547,0.00652554,-0.27103701,0.26575899,0.220448,-0.93849599
RGB_Crops/cls11_img0739_det0.png,11,0739,0.05403198199,-0.07627449373,0.74826204436,-0.0737644,-0.993038,0.0918428,-0.996095,0.0688842,-0.0552226,0.0485116,-0.0955576,-0.994241
RGB_Crops/cls01_img0221_det0.png,01,0221,0.0034105092400000003,-0.03990063309,0.73614914231,0.59987402,0.62459397,-0.50003397,-0.00375956,-0.62276101,-0.78240299,-0.80008602,0.471223,-0.37123001
RGB_Crops/cls06_img0558_det0.png,06,0558,0.08678275503999999,-0.14089638853,0.88862124696,0.93405098,-0.0396367,-0.35493401,-0.32483399,-0.50733399,-0.79818201,-0.148433,0.86083698,-0.48675099
RGB_Crops/cls11_img0027_det0.png,11,0027,0.09326980097000001,-0.11375354111,1.01695257011,0.81004602,0.57398802,-0.119845,0.48341599,-0.76940203,-0.41752699,-0.331864,0.28028101,-0.90072697
RGB_Crops/cls06_img0677_det0.png,06,0677,-0.00036185355,-0.09350911793,0.8478493948,0.77701002,-0.62129402,-0.101234,-0.29486501,-0.21714599,-0.93053901,0.55615598,0.75288802,-0.35192299
RGB_Crops/cls09_img0845_det0.png,09,0845,0.10875734099,0.02007611738,1.01605017887,-0.90503901,-0.128033,-0.40560099,0.29972401,0.48462701,-0.82176697,0.301779,-0.8653,-0.40023199
RGB_Crops/cls08_img0920_det0.png,08,0920,-0.13907081597999998,-0.13445717047,0.92613978708,-0.87900603,0.43654901,-0.191763,0.344082,0.30234101,-0.88893002,-0.330084,-0.84735799,-0.415968
RGB_Crops/cls02_img0384_det0.png,02,0384,-0.20498359744,0.07429163986000001,0.68271431489,-0.44536115,0.80148561,-0.39915936,0.86419354,0.2681299,-0.42583497,-0.23426955,-0.53458625,-0.8120293
RGB_Crops/cls08_img0245_det0.png,08,0245,-0.0246367842,0.03634902684,0.92101540343,0.92951202,0.0135038,0.368545,0.363408,-0.203679,-0.90909302,0.0627887,0.97894502,-0.19422901
RGB_Crops/cls05_img0979_det0.png,05,0979,0.11527120994000001,-0.03927060281,0.75930791048,0.0572802,-0.955064,0.290811,-0.68324399,-0.249891,-0.68609899,0.72794002,-0.15939499,-0.66685599
RGB_Crops/cls10_img0088_det0.png,10,0088,-0.00551613917,0.021633535080000002,0.71099739152,0.484155,0.87492698,0.00980917,0.85263598,-0.46924299,-0.229831,-0.196483,0.119638,-0.97318101
RGB_Crops/cls09_img1087_det0.png,09,1087,0.0238688037,-0.02407571928,1.05422026477,0.206993,0.918248,-0.33759999,0.54737097,-0.39470699,-0.73796397,-0.81088698,-0.032039,-0.584324
RGB_Crops/cls04_img0392_det0.png,04,0392,-0.00803752978,0.05362933434,0.99903391048,0.99975902,0.0154,-0.0156573,0.0044186,-0.83941102,-0.54347903,-0.0215125,0.54327798,-0.83927703
RGB_Crops/cls10_img0309_det0.png,10,0309,0.07506036991000001,-0.16698796085,0.89746716769,0.77866203,0.60224301,-0.176038,0.29446301,-0.59850103,-0.74504203,-0.55405498,0.52829897,-0.64336801
RGB_Crops/cls06_img0110_det0.png,06,0110,0.04351151918,-0.25013999117,0.94769488154,0.69850701,0.69626898,-0.16522001,0.38405201,-0.55956203,-0.73443502,-0.60381502,0.44955501,-0.658261
RGB_Crops/cls05_img0504_det0.png,05,0504,0.08208319972,0.055275344080000004,0.87862380974,-0.51682699,0.81409401,-0.26484001,0.85240602,0.46068999,-0.247324,-0.0793353,-0.35357499,-0.93203598
RGB_Crops/cls09_img1161_det0.png,09,1161,0.06538017421,-0.12269011822,0.92576227246,0.31504899,0.94793701,0.0464765,0.433698,-0.100237,-0.89546603,-0.84418601,0.30227301,-0.44269699
RGB_Crops/cls09_img0561_det0.png,09,0561,0.10191900041,-0.0011309973,0.88579409129,-0.25572401,-0.93944901,-0.22812501,-0.451828,0.324756,-0.83089399,0.85466802,-0.109407,-0.50751698
RGB_Crops/cls11_img0332_det0.png,11,0332,0.0132535284,-0.09968520417,1.02182867286,0.81354499,-0.564605,0.13915899,-0.0778166,-0.34286201,-0.93615699,0.576271,0.75077701,-0.32286999
RGB_Crops/cls06_img0860_det0.png,06,0860,-0.03111753972,-0.062351512649999996,0.78989238474,-0.65072697,-0.75792199,-0.0459214,-0.657148,0.59244001,-0.46601701,0.38040999,-0.273072,-0.88358402
RGB_Crops/cls09_img1131_det0.png,09,1131,-0.01346474647,-0.07033066627,1.03843006007,0.29869699,0.862638,-0.40821001,0.249641,-0.48346901,-0.83901,-0.92111897,0.14870299,-0.35975999
RGB_Crops/cls08_img0622_det0.png,08,0622,0.00032340994,-0.03808866526,0.9182037373099999,-0.395188,-0.91342801,-0.097342,-0.17444301,0.178664,-0.96832299,0.90188497,-0.365688,-0.229947
RGB_Crops/cls10_img0727_det0.png,10,0727,0.014898688260000001,-0.05799577884,0.70275679622,0.994537,0.0924668,-0.0484325,0.0389869,-0.75946301,-0.64938098,-0.0968289,0.64394599,-0.758919
RGB_Crops/cls02_img0130_det0.png,02,0130,0.20636296820000002,0.0096579761,0.84345869725,0.73095995,0.62145083,-0.28230034,0.27063616,-0.64361677,-0.71606149,-0.62659732,0.44697576,-0.63857117
RGB_Crops/cls05_img0925_det0.png,05,0925,0.04735640933,-0.01215144429,0.80093327256,-0.111641,-0.914204,0.38957399,-0.44823101,-0.303556,-0.84079897,0.88691902,-0.26848599,-0.37588599
RGB_Crops/cls01_img0908_det0.png,01,0908,-0.01848795617,-0.05795761526,0.70834508515,-0.90915298,-0.41408101,0.0444756,-0.36808401,0.74898601,-0.55093902,0.194822,-0.51725799,-0.83336002
RGB_Crops/cls11_img1094_det0.png,11,1094,0.11426274761,-0.07652644017999999,0.83025315145,-0.28972,0.93131101,-0.22073101,0.680049,0.0380201,-0.73218,-0.67349499,-0.36223501,-0.64435297
RGB_Crops/cls02_img1135_det0.png,02,1135,0.12596197786000002,0.00900308519,0.87546798499,-0.08628082,0.97118082,0.2222267,0.25053407,0.23704167,-0.93865217,-0.9642649,-0.02530957,-0.26376358
RGB_Crops/cls02_img0915_det0.png,02,0915,-0.28016931454,0.14980992599999998,0.6035467102600001,-0.68036105,0.73288211,-0.00858328,0.61068499,0.56037859,-0.55957011,-0.40527274,-0.38593751,-0.82878202
RGB_Crops/cls06_img1004_det0.png,06,1004,0.053779768910000005,-0.06309013615,0.91554351528,-0.82775599,0.446172,-0.34022301,0.45543599,0.18011899,-0.87185699,-0.32771799,-0.876634,-0.35229701
RGB_Crops/cls05_img0130_det0.png,05,0130,0.06881933317,-0.02475369179,0.94183837513,0.602543,0.496721,-0.624668,0.0939524,-0.82141203,-0.56254297,-0.79253697,0.28026801,-0.541605
RGB_Crops/cls09_img0075_det0.png,09,0075,-0.02720116771,0.12667902974,1.0115791732100001,0.99945998,0.0242064,0.0222328,0.0316782,-0.52917498,-0.84792101,-0.00876003,0.84816802,-0.52965599
RGB_Crops/cls11_img0008_det0.png,11,0008,-0.005638474849999999,-0.07854184139,0.94251595645,0.96299797,-0.24762,-0.106394,-0.26593,-0.80890399,-0.52436203,0.0437796,0.53325301,-0.84482199
RGB_Crops/cls02_img1163_det0.png,02,1163,0.09145882473,-0.015460761310000001,0.7103063250599999,-0.6401914,0.71587882,-0.27873619,0.46814204,0.07585406,-0.88040378,-0.60911089,-0.69410621,-0.38369116
RGB_Crops/cls09_img0964_det0.png,09,0964,0.0635171013,-0.037399965880000004,0.72743615712,-0.93203598,0.148049,-0.330742,0.36041,0.284044,-0.88849503,-0.0375951,-0.947312,-0.318097
RGB_Crops/cls08_img0850_det0.png,08,0850,-0.00477097925,-0.08942455468999999,0.7102522721200001,-0.86187297,0.477723,0.170164,0.23198199,0.669783,-0.70538998,-0.45095399,-0.56848198,-0.68809098
RGB_Crops/cls05_img0003_det0.png,05,0003,0.09566108458,-0.13069608472,1.0269740257000002,0.89190203,-0.15025499,-0.42653799,-0.43599001,-0.53618598,-0.722785,-0.120102,0.83061898,-0.54373503
RGB_Crops/cls08_img1075_det0.png,08,1075,-0.054830048900000004,-0.12561968632,0.9188847472,0.49175999,0.858446,-0.145751,0.38350201,-0.363812,-0.84886199,-0.78172803,0.361541,-0.50812399
RGB_Crops/cls09_img1201_det0.png,09,1201,0.0264398488,-0.11210521956,0.74985040923,0.0866376,0.89762002,-0.432172,0.408328,-0.42768601,-0.80644399,-0.908714,-0.1066,-0.403577
RGB_Crops/cls04_img0239_det0.png,04,0239,0.04166958987,-0.16090039187,0.91777199568,0.43859401,0.89556903,-0.0747775,0.44452301,-0.28850901,-0.84803402,-0.78104699,0.33870199,-0.52464002
RGB_Crops/cls10_img1011_det0.png,10,1011,-0.06346262945,-0.00941363902,0.77268778919,-0.597853,-0.78991598,0.136397,-0.54949802,0.279964,-0.78719199,0.58363003,-0.54557502,-0.60143501
RGB_Crops/cls06_img1121_det0.png,06,1121,-0.06961975695,-0.07787390679,0.7936865646700001,-0.983163,0.0751978,-0.166541,0.17574801,0.63866901,-0.74914199,0.0500309,-0.76579797,-0.641132
RGB_Crops/cls09_img0720_det0.png,09,0720,-0.026849517030000002,-0.03310623895,0.6991429084699999,-0.489317,-0.87186497,-0.0205041,-0.77602601,0.44601601,-0.44592899,0.397935,-0.202289,-0.89483398
RGB_Crops/cls04_img1036_det0.png,04,1036,0.02573957998,-0.06506947219,0.78299536416,-0.95392001,-0.26947001,-0.131992,-0.100337,0.70102602,-0.70604199,0.282787,-0.66026402,-0.69576102
RGB_Crops/cls09_img0635_det0.png,09,0635,-0.16563314376,0.04419964668,0.7650024644400001,-0.201014,-0.96869397,0.14568999,-0.241596,-0.0951063,-0.96570498,0.94932801,-0.22931799,-0.21491501
RGB_Crops/cls11_img0187_det0.png,11,0187,0.05074699512,-0.02601020378,0.80707164953,0.92731601,-0.0171604,-0.37388599,-0.33306599,-0.493543,-0.80341899,-0.17074201,0.86955202,-0.463386
RGB_Crops/cls01_img0658_det0.png,01,0658,-0.04784750367,-0.04380637168,0.69287431814,0.94375402,-0.29145801,-0.15614399,-0.22544999,-0.22177801,-0.94867599,0.24187,0.93052,-0.275013
RGB_Crops/cls09_img0281_det0.png,09,0281,-0.08012073785,-0.05075959805,0.79804898453,0.48318899,-0.81157398,-0.328444,-0.71400201,-0.148167,-0.684286,0.50668401,0.56515002,-0.65105802
RGB_Crops/cls04_img0420_det0.png,04,0420,0.053656704920000006,-0.02130079276,0.6703156260199999,0.99927199,-0.0285954,0.0252682,-0.0138805,-0.88918298,-0.45734,0.0355459,0.45665699,-0.888933
RGB_Crops/cls01_img0198_det0.png,01,0198,-0.05250425267,-0.03779611844,0.8005398946300001,0.63252002,0.77370602,0.0360155,0.35821301,-0.25098601,-0.89927202,-0.68673301,0.58170903,-0.43590501
RGB_Crops/cls11_img1073_det0.png,11,1073,0.055210340000000004,-0.05157076626,1.0345390214599999,0.0752375,0.99370199,-0.0830431,0.79813999,-0.109934,-0.59235698,-0.59775603,-0.0217126,-0.80138397
RGB_Crops/cls05_img1022_det0.png,05,1022,-0.06988687752,-0.04607099688,0.6889723891999999,0.31281099,-0.94381303,-0.106616,-0.30537701,0.00635236,-0.95221001,0.89938498,0.33041999,-0.28623101
RGB_Crops/cls09_img0358_det0.png,09,0358,0.03318244235,-0.10520267756,0.7142300660800001,0.98649901,-0.015502,-0.16303299,-0.14474,-0.54828203,-0.82367301,-0.0766195,0.83614999,-0.54312301
RGB_Crops/cls10_img0156_det0.png,10,0156,0.00731972881,-0.10961292411,0.75131158687,-0.88350099,0.46442199,-0.0611334,0.40226099,0.68534303,-0.60703498,-0.240023,-0.56090802,-0.79232001
RGB_Crops/cls05_img0070_det0.png,05,0070,0.05984232667,0.1120001841,1.02242269228,0.92456502,0.279567,-0.25888699,-0.0675084,-0.54850799,-0.83341599,-0.37499699,0.78802401,-0.488258
RGB_Crops/cls01_img0380_det0.png,01,0380,-0.05415747365,0.14874444635,1.04193336724,0.93044198,-0.0188181,0.36595699,0.198642,-0.81331199,-0.54686803,0.307928,0.581523,-0.75300097
RGB_Crops/cls04_img0231_det0.png,04,0231,0.00673997814,-0.06844153661999999,1.0682453912799998,0.283402,0.95653999,0.0686702,0.344684,-0.0347779,-0.93807399,-0.89491701,0.28952101,-0.33956
RGB_Crops/cls01_img0875_det0.png,01,0875,-0.05143141408,-0.13531027207,0.7099622206499999,-0.41033199,-0.90463501,-0.115165,-0.396804,0.29082,-0.87061501,0.82108098,-0.31154299,-0.47829601
RGB_Crops/cls02_img0747_det0.png,02,0747,0.10997811704,0.05049562405000001,0.8667689819900001,0.51305599,0.84122406,0.1724231,0.63160724,-0.23348629,-0.73966809,-0.58190609,0.48819069,-0.65088809
RGB_Crops/cls11_img0909_det0.png,11,0909,0.07969116288,-0.13258605677,1.02517137772,-0.79959399,0.58389002,0.140431,0.27570599,0.56465399,-0.777915,-0.533512,-0.58329898,-0.61247599
RGB_Crops/cls02_img1040_det0.png,02,1040,-0.12404775273,0.07684995544,0.89850967483,0.07131915,0.98895898,-0.12999575,0.27066807,-0.14462621,-0.95176205,-0.96004182,0.03268957,-0.2779908
RGB_Crops/cls10_img0936_det0.png,10,0936,0.0262587663,-0.025848890109999998,0.73956612338,-0.47991699,-0.84108597,-0.24950799,-0.28080001,0.416702,-0.86458701,0.83116198,-0.34486899,-0.43615901
RGB_Crops/cls01_img0627_det0.png,01,0627,0.09073405317,0.14995611715,0.92073949366,0.96989,-0.24284101,0.0184904,-0.00339578,-0.0893995,-0.99598998,0.24352001,0.96593797,-0.0875323
RGB_Crops/cls01_img0276_det0.png,01,0276,-0.041582288849999996,-0.048978492719999996,0.71157509678,0.359056,0.91101599,-0.20280001,0.70076901,-0.40666899,-0.58612502,-0.61644202,0.0683354,-0.78442901
RGB_Crops/cls01_img1196_det0.png,01,1196,0.007621134119999999,-0.06740261049999999,0.65882733395,-0.99351603,0.0786437,-0.0821035,0.110334,0.84115303,-0.52942199,0.0274259,-0.53504801,-0.84437603
RGB_Crops/cls01_img0249_det0.png,01,0249,-0.10931459012,-0.008678013549999999,0.9621099189300001,0.631845,0.77273297,-0.0604589,0.14395501,-0.193637,-0.97045398,-0.76160902,0.60447401,-0.233587
RGB_Crops/cls02_img0072_det0.png,02,0072,0.10677569912,0.0093226458,1.2105725403199998,0.83233807,0.21366915,-0.51168907,-0.43551342,-0.31942735,-0.84176367,-0.34326025,0.92336323,-0.1728012
RGB_Crops/cls10_img1020_det0.png,10,1020,-0.006245129709999999,-0.12443797718,0.70735102485,0.39545399,-0.91830701,0.0181225,-0.73609197,-0.32866299,-0.59173399,0.54935002,0.22066399,-0.80592901
RGB_Crops/cls08_img0299_det0.png,08,0299,0.00635675881,-0.0197417181,0.78658954628,0.32187101,-0.94489801,0.0597191,-0.82298702,-0.31041199,-0.47574899,0.468072,0.103982,-0.87755102
RGB_Crops/cls08_img0640_det0.png,08,0640,0.00924926049,-0.06428285490999999,0.93085699554,-0.66919702,-0.74143201,-0.0495465,-0.21999501,0.26136699,-0.93983501,0.709773,-0.61803401,-0.33801699
RGB_Crops/cls10_img1190_det0.png,10,1190,0.18586645353,-0.13938350212,1.0338858284299999,-0.999479,0.00180082,-0.0322328,0.0294223,0.461721,-0.88653702,0.0132861,-0.88702297,-0.46153399
RGB_Crops/cls01_img1228_det0.png,01,1228,-0.05822602426,-0.050085887419999996,0.70146151,-0.88673502,0.46160999,-0.0248292,0.22456799,0.38319501,-0.89595199,-0.40406701,-0.80004799,-0.44345501
RGB_Crops/cls10_img1003_det0.png,10,1003,0.0116243602,0.05804733616,0.89942911659,0.47474501,-0.879273,-0.0386739,-0.420304,-0.18788899,-0.88771701,0.77328002,0.43769401,-0.45876199
RGB_Crops/cls05_img0935_det0.png,05,0935,-0.058397359870000005,-0.15143944131,0.81924193882,-0.587255,-0.72714102,0.355524,-0.52970302,0.0131437,-0.84808099,0.61200202,-0.68636298,-0.39288801
RGB_Crops/cls10_img0254_det0.png,10,0254,-0.00206593844,0.01678082595,0.95080452628,-0.18492199,0.96437001,0.189192,0.19893301,0.22525901,-0.95377302,-0.96240801,-0.13873699,-0.233501
RGB_Crops/cls05_img0658_det0.png,05,0658,0.00030428661,-0.03104677368,0.7742959028,-0.35908201,0.91479802,-0.184945,0.85892099,0.24638601,-0.44894201,-0.365123,-0.32006001,-0.87421203
RGB_Crops/cls08_img0833_det0.png,08,0833,-0.023660508190000002,-0.0219953486,0.9211448555199999,-0.99943399,0.0208659,-0.0263767,0.030905,0.260425,-0.96499902,-0.0132664,-0.96526903,-0.260923
RGB_Crops/cls01_img1002_det0.png,01,1002,0.24992722266,0.05192199133,1.0259057389100001,-0.82446599,-0.359115,-0.43736899,0.23856799,0.48027,-0.84405297,0.51316798,-0.80023599,-0.31029299
RGB_Crops/cls09_img1198_det0.png,09,1198,-0.12346887216,-0.09554810224,0.79187251324,0.0838522,0.96909702,-0.23199099,0.54123902,-0.239769,-0.80596,-0.83667803,-0.0579808,-0.54461801
RGB_Crops/cls08_img0663_det0.png,08,0663,-0.032731673,-0.02124864524,0.967801547,0.00206693,-0.99643201,0.0843728,-0.51641899,-0.0733152,-0.85319197,0.85633397,-0.0418082,-0.51472801
RGB_Crops/cls01_img1197_det0.png,01,1197,-0.08693747202,-0.04296696113,0.6737481186400001,-0.97217101,-0.233376,-0.020497,-0.196134,0.85862702,-0.47359401,0.128125,-0.45639399,-0.88050503
RGB_Crops/cls08_img0808_det0.png,08,0808,-0.12985886677,0.06977478399,0.98128738305,-0.88971698,0.43818101,0.128065,0.398617,0.88241798,-0.249888,-0.22250301,-0.17128,-0.959768
RGB_Crops/cls08_img0342_det0.png,08,0342,0.00648611866,-0.05227999456,0.78197459659,0.99801201,0.0361318,0.0516454,0.0629127,-0.62096202,-0.78131199,0.00383968,0.78300703,-0.62200099
RGB_Crops/cls04_img0875_det0.png,04,0875,-0.10209182414,0.03092225676,1.0454001188100002,-0.41632399,-0.90921402,0.00203616,-0.26019299,0.116995,-0.95844197,0.87119102,-0.399553,-0.28527901
RGB_Crops/cls01_img0573_det0.png,01,0573,0.00281938268,-0.032518471480000005,0.69767727884,0.98524898,-0.124907,-0.116976,-0.14858,-0.96352398,-0.222589,-0.0849063,0.23668601,-0.96786898
RGB_Crops/cls09_img0403_det0.png,09,0403,-0.08200408851999999,-0.04454857535,0.6895513393899999,0.85127997,0.45626,-0.25913301,0.33346599,-0.85172701,-0.404181,-0.40512201,0.25765899,-0.87720501
RGB_Crops/cls05_img0516_det0.png,05,0516,0.03520257469,-0.040074946529999995,1.06991998366,-0.737342,0.62601101,-0.25384399,0.43343201,0.15019999,-0.88858098,-0.518134,-0.76521301,-0.38208199
RGB_Crops/cls11_img0938_det0.png,11,0938,0.13872529865000002,-0.10647824058000001,0.9009330721500001,-0.96442503,0.20902801,0.16183899,-0.0145863,0.56919098,-0.82207602,-0.26395401,-0.79519099,-0.54589301
RGB_Crops/cls05_img0404_det0.png,05,0404,0.06163736811,-0.052594925109999996,0.6520725091499999,0.91230601,-0.3725,-0.170121,-0.40821099,-0.79418999,-0.45014,0.032569,0.480111,-0.87660301
RGB_Crops/cls04_img0584_det0.png,04,0584,0.06268926544,0.00408809148,1.03760357173,0.96651697,-0.225187,-0.123025,-0.182504,-0.26623699,-0.94647199,0.18038,0.93723398,-0.298421
RGB_Crops/cls09_img0748_det0.png,09,0748,0.00135628453,0.03620852323,1.04805238159,-0.99194402,-0.109638,-0.0634538,-0.0465552,0.78137702,-0.62232,0.117811,-0.614353,-0.780186
RGB_Crops/cls08_img0879_det0.png,08,0879,-0.08066433611,-0.012529612229999999,0.7714302184399999,-0.94075799,-0.31961799,-0.113223,-0.00826906,0.35543901,-0.934663,0.33897901,-0.87835503,-0.33702499
RGB_Crops/cls01_img0978_det0.png,01,0978,-0.02560129287,0.05399225319,1.03459595452,-0.79958898,-0.58695799,0.127033,-0.54352999,0.617338,-0.56874299,0.25540599,-0.52380699,-0.81264597
RGB_Crops/cls06_img1002_det0.png,06,1002,-0.05756297978,-0.17063145581,1.01573913353,-0.89063197,0.36786401,-0.267304,0.404127,0.37084299,-0.83615601,-0.208464,-0.852732,-0.478948
RGB_Crops/cls02_img0483_det0.png,02,0483,0.22048289773,-0.10623313249,1.1092486610599999,0.34176014,0.91396942,-0.21965759,0.3228042,-0.33362561,-0.88595748,-0.88288095,0.23182255,-0.40895059
RGB_Crops/cls04_img0752_det0.png,04,0752,0.0281149752,-0.05168445100999999,0.80310644758,-0.195022,-0.98015898,0.0354273,-0.97599798,0.19037101,-0.105768,0.0969251,-0.055204,-0.99375999
RGB_Crops/cls08_img0983_det0.png,08,0983,-0.07894376586999999,-0.07303355481,0.7402184670599999,-0.54819399,0.82629001,0.12933899,0.132093,0.23824599,-0.96218002,-0.825854,-0.51037699,-0.23975199
RGB_Crops/cls01_img0307_det0.png,01,0307,-0.00917542683,0.0038957868000000003,1.00655852085,0.99611598,0.0877144,-0.0077179,0.0729364,-0.87103403,-0.485778,-0.0493323,0.48332801,-0.87404799
RGB_Crops/cls11_img1069_det0.png,11,1069,0.01983916404,-0.11630499003,0.63610895922,-0.0643455,0.992405,-0.104842,0.83659899,-0.00362901,-0.547804,-0.54402399,-0.122959,-0.83001101
RGB_Crops/cls10_img1192_det0.png,10,1192,-0.0040420953199999995,-0.03679949277,0.8324012480799999,-0.933357,0.23729099,-0.26932901,0.33879301,0.334465,-0.87940502,-0.118593,-0.912045,-0.39256799
RGB_Crops/cls02_img0571_det0.png,02,0571,0.21473541907000002,0.11022133591,0.82942101285,-0.5947483,0.80187035,-0.06087917,0.30813801,0.15725764,-0.93847535,-0.74283732,-0.57676753,-0.34054076
RGB_Crops/cls04_img0251_det0.png,04,0251,0.07962982296,-0.036813704600000004,0.91219689922,0.40131399,0.91466802,0.048256,0.31485599,-0.0882868,-0.94502401,-0.86012298,0.394445,-0.32341999
RGB_Crops/cls04_img1033_det0.png,04,1033,0.13781086195,-0.10210146774000001,1.03762570645,-0.95030898,-0.28079,-0.134422,-0.116916,0.72210503,-0.68183202,0.28851801,-0.63223499,-0.71905202
RGB_Crops/cls09_img0911_det0.png,09,0911,-0.07017555498,-0.048262603859999996,0.90391390241,-0.949857,0.21095,0.23080499,0.12898199,0.93675399,-0.32535499,-0.284841,-0.27927101,-0.91699201
RGB_Crops/cls01_img0232_det0.png,01,0232,-0.03002351935,-0.0424038479,0.8343437609,0.90324003,0.393538,-0.171133,0.2438,-0.798756,-0.55004603,-0.35315701,0.45510101,-0.81741202
RGB_Crops/cls11_img0461_det0.png,11,0461,-0.0020769481399999998,-0.03781351384,0.67611756686,0.0444071,-0.985632,-0.162962,-0.88727301,0.0360522,-0.459833,0.459102,0.165012,-0.87292397
RGB_Crops/cls09_img0342_det0.png,09,0342,-0.01161652398,-0.07276163561,0.70718628268,0.88510001,0.46143499,-0.0606355,0.42359599,-0.852696,-0.30573699,-0.192781,0.244923,-0.95018297
RGB_Crops/cls11_img0245_det0.png,11,0245,-0.10669396316,-0.16150909545,0.89762600549,0.81163901,0.32860401,-0.482972,-0.163937,-0.66542602,-0.72824001,-0.56068498,0.67024499,-0.486215
RGB_Crops/cls09_img0547_det0.png,09,0547,0.12482223674,0.11138645325999999,0.98357047202,-0.60849601,-0.79153001,-0.0566796,-0.30112699,0.29639599,-0.90635097,0.73420399,-0.53444302,-0.41870701
RGB_Crops/cls05_img0285_det0.png,05,0285,-0.01367144426,-0.14684478093,0.80612694903,0.86161399,-0.498467,-0.095668,-0.35329399,-0.45365399,-0.81815797,0.36442399,0.73873502,-0.56698
RGB_Crops/cls02_img0676_det0.png,02,0676,0.03457496161,-0.17687149768000002,0.76572008522,0.62698137,0.76651219,-0.14059572,0.51821246,-0.54482639,-0.65959226,-0.58209237,0.34060357,-0.73863527
RGB_Crops/cls04_img1189_det0.png,04,1189,-0.01091231569,-0.022802231859999997,0.73272873562,-0.93093598,-0.0802678,-0.35625201,0.27385199,0.49192199,-0.82644898,0.241586,-0.86693102,-0.43596601
RGB_Crops/cls05_img1107_det0.png,05,1107,-0.12079150958,-0.01971029743,0.97221198287,-0.97042602,-0.14706799,-0.19142801,0.130815,0.34608501,-0.929039,0.20288301,-0.92660499,-0.31661099
RGB_Crops/cls10_img0492_det0.png,10,0492,0.1125300045,-0.03574805536,0.7834660682,0.991229,-0.115184,-0.0647925,-0.13108,-0.79444402,-0.593023,0.0168325,0.59631401,-0.80257398
RGB_Crops/cls08_img1054_det0.png,08,1054,-0.10121352892999999,-0.0456173684,0.8703832832199999,0.0785666,0.98310602,-0.16531999,0.85164398,-0.15239,-0.50147802,-0.51819903,-0.101395,-0.84922802
RGB_Crops/cls05_img0211_det0.png,05,0211,-0.05020566484,-0.11814572948999999,0.84577176597,0.923594,0.37730101,-0.0679534,0.35058701,-0.90295798,-0.24850699,-0.155121,0.205696,-0.96624398
