crop_path,class_id,image_id,x,y,z,r6d_1,r6d_2,r6d_3,r6d_4,r6d_5,r6d_6
RGB_Crops/cls10_img0088_det0.png,10,88,-0.00551613917,0.02163353508,0.71099739152,0.484155,0.87492698,0.85263598,-0.46924299,-0.196483,0.119638
RGB_Crops/cls09_img1087_det0.png,9,1087,0.0238688037,-0.02407571928,1.05422026477,0.206993,0.918248,0.54737097,-0.39470699,-0.81088698,-0.032039
RGB_Crops/cls04_img0392_det0.png,4,392,-0.00803752978,0.05362933434,0.99903391048,0.99975902,0.0154,0.0044186,-0.83941102,-0.0215125,0.54327798
RGB_Crops/cls10_img0309_det0.png,10,309,0.07506036991,-0.16698796085,0.89746716769,0.77866203,0.60224301,0.29446301,-0.59850103,-0.55405498,0.52829897
RGB_Crops/cls06_img0110_det0.png,6,110,0.04351151918,-0.25013999117,0.94769488154,0.69850701,0.69626898,0.38405201,-0.55956203,-0.60381502,0.44955501
RGB_Crops/cls05_img0504_det0.png,5,504,0.08208319972,0.05527534408,0.87862380974,-0.51682699,0.81409401,0.85240602,0.46068999,-0.0793353,-0.35357499
RGB_Crops/cls09_img1161_det0.png,9,1161,0.06538017421,-0.12269011822,0.92576227246,0.31504899,0.94793701,0.433698,-0.100237,-0.84418601,0.30227301
RGB_Crops/cls09_img0561_det0.png,9,561,0.10191900041,-0.0011309973,0.88579409129,-0.25572401,-0.93944901,-0.451828,0.324756,0.85466802,-0.109407
RGB_Crops/cls11_img0332_det0.png,11,332,0.0132535284,-0.09968520417,1.02182867286,0.81354499,-0.564605,-0.0778166,-0.34286201,0.576271,0.75077701
RGB_Crops/cls06_img0860_det0.png,6,860,-0.03111753972,-0.0623515126499999,0.78989238474,-0.65072697,-0.75792199,-0.657148,0.59244001,0.38040999,-0.273072
RGB_Crops/cls09_img1131_det0.png,9,1131,-0.01346474647,-0.07033066627,1.03843006007,0.29869699,0.862638,0.249641,-0.48346901,-0.92111897,0.14870299
RGB_Crops/cls08_img0622_det0.png,8,622,0.00032340994,-0.03808866526,0.91820373731,-0.395188,-0.91342801,-0.17444301,0.178664,0.90188497,-0.365688
RGB_Crops/cls10_img0727_det0.png,10,727,0.01489868826,-0.05799577884,0.70275679622,0.994537,0.0924668,0.0389869,-0.75946301,-0.0968289,0.64394599
RGB_Crops/cls02_img0130_det0.png,2,130,0.2063629682,0.0096579761,0.84345869725,0.73095995,0.62145083,0.27063616,-0.64361677,-0.62659732,0.44697576
RGB_Crops/cls05_img0925_det0.png,5,925,0.04735640933,-0.01215144429,0.80093327256,-0.111641,-0.914204,-0.44823101,-0.303556,0.88691902,-0.26848599
RGB_Crops/cls01_img0908_det0.png,1,908,-0.01848795617,-0.05795761526,0.70834508515,-0.90915298,-0.41408101,-0.36808401,0.74898601,0.194822,-0.51725799
RGB_Crops/cls11_img1094_det0.png,11,1094,0.11426274761,-0.0765264401799999,0.83025315145,-0.28972,0.93131101,0.680049,0.0380201,-0.67349499,-0.36223501
RGB_Crops/cls02_img1135_det0.png,2,1135,0.12596197786,0.00900308519,0.87546798499,-0.08628082,0.97118082,0.25053407,0.23704167,-0.9642649,-0.02530957
RGB_Crops/cls02_img0915_det0.png,2,915,-0.28016931454,0.1498099259999999,0.6035467102600001,-0.68036105,0.73288211,0.61068499,0.56037859,-0.40527274,-0.38593751
RGB_Crops/cls06_img1004_det0.png,6,1004,0.05377976891,-0.06309013615,0.91554351528,-0.82775599,0.446172,0.45543599,0.18011899,-0.32771799,-0.876634
RGB_Crops/cls05_img0130_det0.png,5,130,0.06881933317,-0.02475369179,0.94183837513,0.602543,0.496721,0.0939524,-0.82141203,-0.79253697,0.28026801
RGB_Crops/cls09_img0075_det0.png,9,75,-0.02720116771,0.12667902974,1.01157917321,0.99945998,0.0242064,0.0316782,-0.52917498,-0.00876003,0.84816802
RGB_Crops/cls11_img0008_det0.png,11,8,-0.0056384748499999,-0.07854184139,0.94251595645,0.96299797,-0.24762,-0.26593,-0.80890399,0.0437796,0.53325301
RGB_Crops/cls02_img1163_det0.png,2,1163,0.09145882473,-0.01546076131,0.7103063250599999,-0.6401914,0.71587882,0.46814204,0.07585406,-0.60911089,-0.69410621
RGB_Crops/cls09_img0964_det0.png,9,964,0.0635171013,-0.03739996588,0.72743615712,-0.93203598,0.148049,0.36041,0.284044,-0.0375951,-0.947312
RGB_Crops/cls08_img0850_det0.png,8,850,-0.00477097925,-0.0894245546899999,0.7102522721200001,-0.86187297,0.477723,0.23198199,0.669783,-0.45095399,-0.56848198
RGB_Crops/cls05_img0003_det0.png,5,3,0.09566108458,-0.13069608472,1.0269740257000002,0.89190203,-0.15025499,-0.43599001,-0.53618598,-0.120102,0.83061898
RGB_Crops/cls08_img1075_det0.png,8,1075,-0.0548300489,-0.12561968632,0.9188847472,0.49175999,0.858446,0.38350201,-0.363812,-0.78172803,0.361541
RGB_Crops/cls09_img1201_det0.png,9,1201,0.0264398488,-0.11210521956,0.74985040923,0.0866376,0.89762002,0.408328,-0.42768601,-0.908714,-0.1066
RGB_Crops/cls04_img0239_det0.png,4,239,0.04166958987,-0.16090039187,0.91777199568,0.43859401,0.89556903,0.44452301,-0.28850901,-0.78104699,0.33870199
RGB_Crops/cls10_img1011_det0.png,10,1011,-0.06346262945,-0.00941363902,0.77268778919,-0.597853,-0.78991598,-0.54949802,0.279964,0.58363003,-0.54557502
RGB_Crops/cls06_img1121_det0.png,6,1121,-0.06961975695,-0.07787390679,0.7936865646700001,-0.983163,0.0751978,0.17574801,0.63866901,0.0500309,-0.76579797
RGB_Crops/cls09_img0720_det0.png,9,720,-0.02684951703,-0.03310623895,0.6991429084699999,-0.489317,-0.87186497,-0.77602601,0.44601601,0.397935,-0.202289
RGB_Crops/cls04_img1036_det0.png,4,1036,0.02573957998,-0.06506947219,0.78299536416,-0.95392001,-0.26947001,-0.100337,0.70102602,0.282787,-0.66026402
RGB_Crops/cls09_img0635_det0.png,9,635,-0.16563314376,0.04419964668,0.7650024644400001,-0.201014,-0.96869397,-0.241596,-0.0951063,0.94932801,-0.22931799
RGB_Crops/cls11_img0187_det0.png,11,187,0.05074699512,-0.02601020378,0.80707164953,0.92731601,-0.0171604,-0.33306599,-0.493543,-0.17074201,0.86955202
RGB_Crops/cls01_img0658_det0.png,1,658,-0.04784750367,-0.04380637168,0.69287431814,0.94375402,-0.29145801,-0.22544999,-0.22177801,0.24187,0.93052
RGB_Crops/cls09_img0281_det0.png,9,281,-0.08012073785,-0.05075959805,0.79804898453,0.48318899,-0.81157398,-0.71400201,-0.148167,0.50668401,0.56515002
RGB_Crops/cls04_img0420_det0.png,4,420,0.05365670492,-0.02130079276,0.6703156260199999,0.99927199,-0.0285954,-0.0138805,-0.88918298,0.0355459,0.45665699
RGB_Crops/cls01_img0198_det0.png,1,198,-0.05250425267,-0.03779611844,0.8005398946300001,0.63252002,0.77370602,0.35821301,-0.25098601,-0.68673301,0.58170903
RGB_Crops/cls11_img1073_det0.png,11,1073,0.05521034,-0.05157076626,1.03453902146,0.0752375,0.99370199,0.79813999,-0.109934,-0.59775603,-0.0217126
RGB_Crops/cls05_img1022_det0.png,5,1022,-0.06988687752,-0.04607099688,0.6889723891999999,0.31281099,-0.94381303,-0.30537701,0.00635236,0.89938498,0.33041999
RGB_Crops/cls09_img0358_det0.png,9,358,0.03318244235,-0.10520267756,0.7142300660800001,0.98649901,-0.015502,-0.14474,-0.54828203,-0.0766195,0.83614999
RGB_Crops/cls10_img0156_det0.png,10,156,0.00731972881,-0.10961292411,0.75131158687,-0.88350099,0.46442199,0.40226099,0.68534303,-0.240023,-0.56090802
RGB_Crops/cls05_img0070_det0.png,5,70,0.05984232667,0.1120001841,1.02242269228,0.92456502,0.279567,-0.0675084,-0.54850799,-0.37499699,0.78802401
RGB_Crops/cls01_img0380_det0.png,1,380,-0.05415747365,0.14874444635,1.04193336724,0.93044198,-0.0188181,0.198642,-0.81331199,0.307928,0.581523
RGB_Crops/cls04_img0231_det0.png,4,231,0.00673997814,-0.0684415366199999,1.0682453912799998,0.283402,0.95653999,0.344684,-0.0347779,-0.89491701,0.28952101
RGB_Crops/cls01_img0875_det0.png,1,875,-0.05143141408,-0.13531027207,0.7099622206499999,-0.41033199,-0.90463501,-0.396804,0.29082,0.82108098,-0.31154299
RGB_Crops/cls02_img0747_det0.png,2,747,0.10997811704,0.05049562405,0.8667689819900001,0.51305599,0.84122406,0.63160724,-0.23348629,-0.58190609,0.48819069
RGB_Crops/cls11_img0909_det0.png,11,909,0.07969116288,-0.13258605677,1.02517137772,-0.79959399,0.58389002,0.27570599,0.56465399,-0.533512,-0.58329898
RGB_Crops/cls02_img1040_det0.png,2,1040,-0.12404775273,0.07684995544,0.89850967483,0.07131915,0.98895898,0.27066807,-0.14462621,-0.96004182,0.03268957
RGB_Crops/cls10_img0936_det0.png,10,936,0.0262587663,-0.0258488901099999,0.73956612338,-0.47991699,-0.84108597,-0.28080001,0.416702,0.83116198,-0.34486899
RGB_Crops/cls01_img0627_det0.png,1,627,0.09073405317,0.14995611715,0.92073949366,0.96989,-0.24284101,-0.00339578,-0.0893995,0.24352001,0.96593797
RGB_Crops/cls01_img0276_det0.png,1,276,-0.0415822888499999,-0.0489784927199999,0.71157509678,0.359056,0.91101599,0.70076901,-0.40666899,-0.61644202,0.0683354
RGB_Crops/cls01_img1196_det0.png,1,1196,0.0076211341199999,-0.0674026104999999,0.65882733395,-0.99351603,0.0786437,0.110334,0.84115303,0.0274259,-0.53504801
RGB_Crops/cls01_img0249_det0.png,1,249,-0.10931459012,-0.0086780135499999,0.96210991893,0.631845,0.77273297,0.14395501,-0.193637,-0.76160902,0.60447401
RGB_Crops/cls02_img0072_det0.png,2,72,0.10677569912,0.0093226458,1.2105725403199998,0.83233807,0.21366915,-0.43551342,-0.31942735,-0.34326025,0.92336323
RGB_Crops/cls10_img1020_det0.png,10,1020,-0.0062451297099999,-0.12443797718,0.70735102485,0.39545399,-0.91830701,-0.73609197,-0.32866299,0.54935002,0.22066399
RGB_Crops/cls08_img0299_det0.png,8,299,0.00635675881,-0.0197417181,0.78658954628,0.32187101,-0.94489801,-0.82298702,-0.31041199,0.468072,0.103982
RGB_Crops/cls08_img0640_det0.png,8,640,0.00924926049,-0.0642828549099999,0.93085699554,-0.66919702,-0.74143201,-0.21999501,0.26136699,0.709773,-0.61803401
RGB_Crops/cls10_img1190_det0.png,10,1190,0.18586645353,-0.13938350212,1.03388582843,-0.999479,0.00180082,0.0294223,0.461721,0.0132861,-0.88702297
RGB_Crops/cls01_img1228_det0.png,1,1228,-0.05822602426,-0.0500858874199999,0.70146151,-0.88673502,0.46160999,0.22456799,0.38319501,-0.40406701,-0.80004799
RGB_Crops/cls10_img1003_det0.png,10,1003,0.0116243602,0.05804733616,0.89942911659,0.47474501,-0.879273,-0.420304,-0.18788899,0.77328002,0.43769401
RGB_Crops/cls05_img0935_det0.png,5,935,-0.05839735987,-0.15143944131,0.81924193882,-0.587255,-0.72714102,-0.52970302,0.0131437,0.61200202,-0.68636298
RGB_Crops/cls10_img0254_det0.png,10,254,-0.00206593844,0.01678082595,0.95080452628,-0.18492199,0.96437001,0.19893301,0.22525901,-0.96240801,-0.13873699
RGB_Crops/cls05_img0658_det0.png,5,658,0.00030428661,-0.03104677368,0.7742959028,-0.35908201,0.91479802,0.85892099,0.24638601,-0.365123,-0.32006001
RGB_Crops/cls08_img0833_det0.png,8,833,-0.02366050819,-0.0219953486,0.92114485552,-0.99943399,0.0208659,0.030905,0.260425,-0.0132664,-0.96526903
RGB_Crops/cls01_img1002_det0.png,1,1002,0.24992722266,0.05192199133,1.02590573891,-0.82446599,-0.359115,0.23856799,0.48027,0.51316798,-0.80023599
RGB_Crops/cls09_img1198_det0.png,9,1198,-0.12346887216,-0.09554810224,0.79187251324,0.0838522,0.96909702,0.54123902,-0.239769,-0.83667803,-0.0579808
RGB_Crops/cls08_img0663_det0.png,8,663,-0.032731673,-0.02124864524,0.967801547,0.00206693,-0.99643201,-0.51641899,-0.0733152,0.85633397,-0.0418082
RGB_Crops/cls01_img1197_det0.png,1,1197,-0.08693747202,-0.04296696113,0.6737481186400001,-0.97217101,-0.233376,-0.196134,0.85862702,0.128125,-0.45639399
RGB_Crops/cls08_img0808_det0.png,8,808,-0.12985886677,0.06977478399,0.98128738305,-0.88971698,0.43818101,0.398617,0.88241798,-0.22250301,-0.17128
RGB_Crops/cls08_img0342_det0.png,8,342,0.00648611866,-0.05227999456,0.78197459659,0.99801201,0.0361318,0.0629127,-0.62096202,0.00383968,0.78300703
RGB_Crops/cls04_img0875_det0.png,4,875,-0.10209182414,0.03092225676,1.0454001188100002,-0.41632399,-0.90921402,-0.26019299,0.116995,0.87119102,-0.399553
RGB_Crops/cls01_img0573_det0.png,1,573,0.00281938268,-0.03251847148,0.69767727884,0.98524898,-0.124907,-0.14858,-0.96352398,-0.0849063,0.23668601
RGB_Crops/cls09_img0403_det0.png,9,403,-0.0820040885199999,-0.04454857535,0.6895513393899999,0.85127997,0.45626,0.33346599,-0.85172701,-0.40512201,0.25765899
RGB_Crops/cls05_img0516_det0.png,5,516,0.03520257469,-0.0400749465299999,1.06991998366,-0.737342,0.62601101,0.43343201,0.15019999,-0.518134,-0.76521301
RGB_Crops/cls11_img0938_det0.png,11,938,0.13872529865,-0.10647824058,0.90093307215,-0.96442503,0.20902801,-0.0145863,0.56919098,-0.26395401,-0.79519099
RGB_Crops/cls05_img0404_det0.png,5,404,0.06163736811,-0.0525949251099999,0.6520725091499999,0.91230601,-0.3725,-0.40821099,-0.79418999,0.032569,0.480111
RGB_Crops/cls04_img0584_det0.png,4,584,0.06268926544,0.00408809148,1.03760357173,0.96651697,-0.225187,-0.182504,-0.26623699,0.18038,0.93723398
RGB_Crops/cls09_img0748_det0.png,9,748,0.00135628453,0.03620852323,1.04805238159,-0.99194402,-0.109638,-0.0465552,0.78137702,0.117811,-0.614353
RGB_Crops/cls08_img0879_det0.png,8,879,-0.08066433611,-0.0125296122299999,0.7714302184399999,-0.94075799,-0.31961799,-0.00826906,0.35543901,0.33897901,-0.87835503
RGB_Crops/cls01_img0978_det0.png,1,978,-0.02560129287,0.05399225319,1.03459595452,-0.79958898,-0.58695799,-0.54352999,0.617338,0.25540599,-0.52380699
RGB_Crops/cls06_img1002_det0.png,6,1002,-0.05756297978,-0.17063145581,1.01573913353,-0.89063197,0.36786401,0.404127,0.37084299,-0.208464,-0.852732
RGB_Crops/cls02_img0483_det0.png,2,483,0.22048289773,-0.10623313249,1.10924866106,0.34176014,0.91396942,0.3228042,-0.33362561,-0.88288095,0.23182255
RGB_Crops/cls04_img0752_det0.png,4,752,0.0281149752,-0.0516844510099999,0.80310644758,-0.195022,-0.98015898,-0.97599798,0.19037101,0.0969251,-0.055204
RGB_Crops/cls08_img0983_det0.png,8,983,-0.0789437658699999,-0.07303355481,0.7402184670599999,-0.54819399,0.82629001,0.132093,0.23824599,-0.825854,-0.51037699
RGB_Crops/cls01_img0307_det0.png,1,307,-0.00917542683,0.0038957868,1.00655852085,0.99611598,0.0877144,0.0729364,-0.87103403,-0.0493323,0.48332801
RGB_Crops/cls11_img1069_det0.png,11,1069,0.01983916404,-0.11630499003,0.63610895922,-0.0643455,0.992405,0.83659899,-0.00362901,-0.54402399,-0.122959
RGB_Crops/cls10_img1192_det0.png,10,1192,-0.0040420953199999,-0.03679949277,0.8324012480799999,-0.933357,0.23729099,0.33879301,0.334465,-0.118593,-0.912045
RGB_Crops/cls02_img0571_det0.png,2,571,0.21473541907,0.11022133591,0.82942101285,-0.5947483,0.80187035,0.30813801,0.15725764,-0.74283732,-0.57676753
RGB_Crops/cls04_img0251_det0.png,4,251,0.07962982296,-0.0368137046,0.91219689922,0.40131399,0.91466802,0.31485599,-0.0882868,-0.86012298,0.394445
RGB_Crops/cls04_img1033_det0.png,4,1033,0.13781086195,-0.10210146774,1.03762570645,-0.95030898,-0.28079,-0.116916,0.72210503,0.28851801,-0.63223499
RGB_Crops/cls09_img0911_det0.png,9,911,-0.07017555498,-0.0482626038599999,0.90391390241,-0.949857,0.21095,0.12898199,0.93675399,-0.284841,-0.27927101
RGB_Crops/cls01_img0232_det0.png,1,232,-0.03002351935,-0.0424038479,0.8343437609,0.90324003,0.393538,0.2438,-0.798756,-0.35315701,0.45510101
RGB_Crops/cls11_img0461_det0.png,11,461,-0.0020769481399999,-0.03781351384,0.67611756686,0.0444071,-0.985632,-0.88727301,0.0360522,0.459102,0.165012
RGB_Crops/cls09_img0342_det0.png,9,342,-0.01161652398,-0.07276163561,0.70718628268,0.88510001,0.46143499,0.42359599,-0.852696,-0.192781,0.244923
RGB_Crops/cls11_img0245_det0.png,11,245,-0.10669396316,-0.16150909545,0.89762600549,0.81163901,0.32860401,-0.163937,-0.66542602,-0.56068498,0.67024499
RGB_Crops/cls09_img0547_det0.png,9,547,0.12482223674,0.1113864532599999,0.98357047202,-0.60849601,-0.79153001,-0.30112699,0.29639599,0.73420399,-0.53444302
RGB_Crops/cls05_img0285_det0.png,5,285,-0.01367144426,-0.14684478093,0.80612694903,0.86161399,-0.498467,-0.35329399,-0.45365399,0.36442399,0.73873502
RGB_Crops/cls02_img0676_det0.png,2,676,0.03457496161,-0.17687149768,0.76572008522,0.62698137,0.76651219,0.51821246,-0.54482639,-0.58209237,0.34060357
RGB_Crops/cls04_img1189_det0.png,4,1189,-0.01091231569,-0.0228022318599999,0.73272873562,-0.93093598,-0.0802678,0.27385199,0.49192199,0.241586,-0.86693102
RGB_Crops/cls05_img1107_det0.png,5,1107,-0.12079150958,-0.01971029743,0.97221198287,-0.97042602,-0.14706799,0.130815,0.34608501,0.20288301,-0.92660499
RGB_Crops/cls10_img0492_det0.png,10,492,0.1125300045,-0.03574805536,0.7834660682,0.991229,-0.115184,-0.13108,-0.79444402,0.0168325,0.59631401
RGB_Crops/cls08_img1054_det0.png,8,1054,-0.1012135289299999,-0.0456173684,0.8703832832199999,0.0785666,0.98310602,0.85164398,-0.15239,-0.51819903,-0.101395
RGB_Crops/cls05_img0211_det0.png,5,211,-0.05020566484,-0.1181457294899999,0.84577176597,0.923594,0.37730101,0.35058701,-0.90295798,-0.155121,0.205696
RGB_Crops/cls02_img0030_det0.png,2,30,0.13014511733,-0.02988809157,1.1368344714,0.94984828,0.31135589,0.2307853,-0.62307534,-0.21169505,0.71772033
RGB_Crops/cls06_img0835_det0.png,6,835,-0.04926072951,-0.05088973648,0.90333038162,-0.58737099,-0.75324202,-0.229645,0.50583702,0.77605301,-0.42042199
RGB_Crops/cls05_img1170_det0.png,5,1170,-0.07276286828,-0.06221108593,0.6898690308000001,-0.98963302,-0.123818,-0.0329675,0.68900198,0.13978299,-0.714104
RGB_Crops/cls06_img1164_det0.png,6,1164,-0.11530363231,-0.10501803586,0.67715398814,-0.94071698,-0.32890099,-0.30300501,0.92472899,0.152447,-0.19157401
RGB_Crops/cls01_img0481_det0.png,1,481,0.01487457067,0.11182407537,0.84415560503,0.97855902,-0.19968501,-0.0121214,-0.30052999,0.20561101,0.93263501
RGB_Crops/cls08_img1184_det0.png,8,1184,-0.01066671035,-0.09531142215,0.66862772065,0.43592399,0.89226902,0.44308099,-0.0990502,-0.78335798,0.44050601
RGB_Crops/cls05_img0714_det0.png,5,714,-0.02740159872,-0.1128821455199999,0.68504225274,0.32998499,0.94397902,0.68825102,-0.237809,-0.64608097,0.22880501
RGB_Crops/cls06_img0138_det0.png,6,138,0.06997861081,-0.17335105688,0.98333155061,0.55553001,0.79592198,0.28774399,-0.455515,-0.78012198,0.39876601
RGB_Crops/cls02_img0065_det0.png,2,65,0.25786079543,0.01642823121,1.22723451569,0.81449413,-0.09765133,-0.57976873,-0.09018889,0.02749384,0.9912712
RGB_Crops/cls04_img0373_det0.png,4,373,-0.01515559921,-0.10923287193,0.69270221339,0.17260499,0.97241998,0.84073502,-0.0624723,-0.51319802,0.224712
RGB_Crops/cls05_img0829_det0.png,5,829,0.04630503232,0.11129597065,1.00965692209,-0.54510802,-0.835329,-0.177819,0.198305,0.819291,-0.512739
RGB_Crops/cls04_img0490_det0.png,4,490,0.00268935415,-0.04897388991,0.7056821241500001,0.97459501,0.16146199,0.221792,-0.59917599,-0.0312016,0.78416699
RGB_Crops/cls09_img0313_det0.png,9,313,0.00509646191,-0.03797262878,0.79955079244,0.85151201,0.50326103,0.22826999,-0.60847199,-0.472038,0.61358798
RGB_Crops/cls01_img0899_det0.png,1,899,-0.05444303531,-0.0322319147899999,0.7152165022200001,-0.84810799,-0.52784598,-0.50830501,0.78628498,0.14946,-0.321145
RGB_Crops/cls10_img0801_det0.png,10,801,0.0106117993599999,0.02364413673,1.06415956173,0.32697001,-0.93764198,-0.807087,-0.212115,0.49162999,0.275381
RGB_Crops/cls04_img0338_det0.png,4,338,-0.06609533933,0.04426969855,0.76404441929,-0.73497701,0.675789,0.65494198,0.68613899,-0.17567,-0.269301
RGB_Crops/cls06_img0025_det0.png,6,25,0.08395296782,-0.08425114734,1.02418989209,-0.35006899,0.93445098,0.728571,0.22785801,-0.58875901,-0.273646
RGB_Crops/cls05_img0917_det0.png,5,917,0.06253826462,-0.02304042293,0.86319802427,-0.104343,-0.86766702,-0.56572199,-0.35018599,0.817967,-0.35287899
RGB_Crops/cls02_img0157_det0.png,2,157,-0.2846993144,0.10901550114,0.89529549128,-0.12587493,0.99037634,0.65885845,0.03866835,-0.74178702,-0.13372038
RGB_Crops/cls04_img0648_det0.png,4,648,0.1366282477199999,-0.08127424418,0.87469602891,0.82575798,0.52935302,0.349484,-0.20925801,-0.442702,0.82218999
RGB_Crops/cls09_img0030_det0.png,9,30,-0.06157860775,0.01296592997,1.06769901332,0.78311598,0.61643201,0.484384,-0.52183801,-0.39000201,0.58965802
RGB_Crops/cls10_img0995_det0.png,10,995,0.0328031774,-0.07405090038,0.94558157617,0.35268101,-0.93210697,-0.75568902,-0.231766,0.55185997,0.27831799
RGB_Crops/cls04_img1031_det0.png,4,1031,0.2020666459,-0.03254285801,1.04157912006,-0.96605599,0.106406,0.25115699,0.60014099,0.0604643,-0.79278499
RGB_Crops/cls11_img1087_det0.png,11,1087,0.0876371731,0.0097509356,0.99013617457,-0.40300399,0.887317,0.71238798,0.15036801,-0.57453603,-0.435956
RGB_Crops/cls06_img0505_det0.png,6,505,-0.00983996231,0.05563725859,1.07093278752,0.926651,0.273642,-0.17967001,-0.27989599,-0.330208,0.92020601
RGB_Crops/cls02_img1121_det0.png,2,1121,0.05490856498,0.01882046228,0.79748389836,-0.45456129,0.82630722,0.56217004,-0.02348689,-0.6909109,-0.56274809
RGB_Crops/cls09_img0051_det0.png,9,51,-0.05149733884,-0.01645150284,1.05233041495,0.85523897,-0.51772898,-0.25777301,-0.38667199,0.44957799,0.763179
RGB_Crops/cls06_img0515_det0.png,6,515,0.0151970958799999,-0.04816682502,0.96643653603,0.912893,-0.40802899,-0.35537699,-0.78022701,0.20083199,0.474087
RGB_Crops/cls09_img0558_det0.png,9,558,0.13731820792,-0.122525695,0.94233920576,-0.306146,-0.95171303,-0.38033599,0.14417499,0.87270802,-0.27102801
RGB_Crops/cls02_img1133_det0.png,2,1133,0.2484611148,-0.09040432695,0.82537902721,-0.17722863,0.96297779,0.47881138,0.26473812,-0.85985389,-0.05106245
RGB_Crops/cls08_img0773_det0.png,8,773,-0.0809633530299999,-0.10514852028,0.9545679935,-0.99117702,-0.0961034,0.00257501,0.67459702,0.132521,-0.73190302
RGB_Crops/cls01_img0402_det0.png,1,402,0.00678627317,0.07023818488,1.05030105865,0.66469502,-0.61369997,-0.45894101,0.114626,0.58953601,0.781174
RGB_Crops/cls10_img0441_det0.png,10,441,-0.01271329192,0.01718067766,0.91338969153,0.95867902,0.258517,0.281894,-0.80695599,-0.0383383,0.53102899
